id,cluster,k
PUC_ae6d16e7ffb6a16f80375c880445c9b3,3,4
PUC_aecc7a198a99bf11cfa6dba5e0ef7811,3,4
PUC_b021ea4d8d6c5512f2b7db2398a0e312,3,4
PUC_b026a1f202008d9dcf1854559a0f925a,3,4
PUC_b03a5e3933804254e8b366e10c8bff02,3,4
PUC_b1003f0e92f983ce571a923838039a01,3,4
PUC_b146deeb6759ae4e95257cb6ce1c4432,3,4
PUC_b2e71a4e7f861d0af62eb8502b177815,3,4
PUC_b2ecde2b3b95cc0d6e6e404bff1d9d94,3,4
PUC_b4b3d19731a3276a237cfdd7eda7b553,3,4
PUC_b4c8cf9cdf157d45bb32de9abbae603a,3,4
PUC_b585fee29be68eb7857d3d82df8cd6ed,3,4
PUC_b5cb760ac1cf51cbab97dd83da1693c5,3,4
PUC_b844c05c03fe8c7e38cfc40f0b1c7040,3,4
PUC_b8bb59562e1448d16ca0d2b18848edcf,3,4
PUC_b8fed311ea1d2724cd7d8741f1a22db8,3,4
PUC_b918be2d590a72c69e478038a777e903,3,4
PUC_b9641bb362659ee8ddcde88a4a5f5a16,3,4
PUC_b9a1155e863f9f904e954cc5c32430fd,3,4
PUC_b9f610e5315882b8a3dec6a7bf15166f,3,4
PUC_bad3c38bd9a960faf3fec1aaeb0477a7,3,4
PUC_baf77a5ad7733dcac1ea36b92941a132,3,4
PUC_bb59898dcf59a3e524ef93f9f1e16832,3,4
PUC_bc9ffc85fa0c055272a36a01f8480dde,3,4
PUC_be18a985695ea84753002c2b63883652,3,4
PUC_bf32349b69f0f9cfba4db80916bda255,1,4
PUC_c09968b5d7be001388fd670e49bd5f2c,3,4
PUC_c12a2739328108878bfb6ef2e28c66b2,3,4
PUC_c1a7289532925f94bc6e7b223779114a,3,4
PUC_c1ec41b37e27a8e7a0f14977ace08e55,3,4
PUC_c2796c705b5d77b0b4f6df15087c496d,3,4
PUC_c2c87a9136b5f495a1885d2077d2abf5,3,4
PUC_c31f390faa1b0332a0b7e82e1ae4975c,3,4
PUC_c33a74e7a24d1f3782751b102546f63c,3,4
PUC_c4c434f08d4d89c672a270e6bd70f994,3,4
PUC_c5d503df5e3a281f75f70199772850e6,2,4
PUC_c7d7cb5bfa3a04d54f58075a7cf23183,3,4
PUC_c85ef5f071212923943ddfd83289e19f,3,4
PUC_ca516d497eb99be2eb29b50a7bb90cbf,3,4
PUC_caa5b91e207a0f48b56c1be22e78b208,2,4
PUC_cb58e78dd910dd74cc5016a25acbf2ce,2,4
PUC_cbaa75f3ccfb82fdc44b4d6524592d46,3,4
PUC_cd453099739d140445b9853279e03c76,3,4
PUC_ce3fed7be3c3b723359f42bdf3805e17,1,4
PUC_ce9dd2a8a96130aeacd04155c1b73fb5,2,4
PUC_cec9aaa566e613cfbfa1d7218001cf2d,3,4
PUC_cef8b029d5840b8e2c50f229c552408c,3,4
PUC_cf7f96d84f0f9eef24d390bf8adb55d3,3,4
PUC_d10db925066c16df3caea5ac1fb0ca05,3,4
PUC_d1f50448753d1b0e8d56c725d5c37baf,3,4
PUC_d22c9d6ac6933bafb02fc247b73b73f3,3,4
PUC_d33813f41b5eab3da41dab31f5b3cfe1,3,4
PUC_d4437f927b7331d1b94391999cbf1896,3,4
PUC_d4b057996e4852c78bb15f5755b52e23,3,4
PUC_d4d9ba48910cf9cec3960a5dd93b91ba,3,4
PUC_d533100c0761bca5c38a33467f7e1199,3,4
PUC_d55fd803c54f5022558b2407769b2a6f,2,4
PUC_d6492008a8923e9aa467866cc95af073,3,4
PUC_d72d18ced4091b742631e28ff9266e67,3,4
PUC_d756f8af6f0ad122782691027c526ef7,2,4
PUC_d8307f4c613f6ab49547fd3d8d331ec7,3,4
PUC_d8a890e2b7e3668068c02c3e46e4e116,3,4
PUC_d8d332e2f7511fe02992cb245df0e698,3,4
PUC_d956a7e4ebab2de5793d997edcfcb700,2,4
PUC_d999307dc587ce2fcbd2222d43c13e6c,3,4
PUC_d9e27ffbdb0e84ae27b86048ac11b1b0,3,4
PUC_d9f89f01d740ff4b556b35deb5713dcd,3,4
PUC_da9b53550bacc547d9d0cf12e322fdab,1,4
PUC_db8e3b99e9d7405316bbe91b2a8e5a36,3,4
PUC_dc1f762decbbf62c568e4f72c960768b,3,4
PUC_dcbaf1a5e4cc03c004324b9c16a1c28d,3,4
PUC_dcfaf4a002be40902c62f3358b9c3823,3,4
PUC_dd33392bae7a1625277b50a5bc34d55a,3,4
PUC_dd579d3e709bf0afe298f4472ddd890f,1,4
PUC_de78df1eb819d41da2c4ce969cb2a188,3,4
PUC_de9b66a10b39ee15667324a22e644a5c,3,4
PUC_ded559eb4725cb5e6807e789efe9a972,3,4
PUC_e09a3d72cfd709e24aab8515d26c3bdd,3,4
PUC_e120526b9c0e7d5f239ffea39760367d,3,4
PUC_e1e0057240e80ec5fc35faead3c759e4,3,4
PUC_e2c4cb5dc95ed1a9676bf6d757911eff,3,4
PUC_e3ded6c4d0ceee12e6df4ff89ea3b097,3,4
PUC_e40a99362da8976f682c954f18ff197a,3,4
PUC_e489ac590c1afd8b9f920cf909717bf4,3,4
PUC_e5414b7a173650d8a1d9731807a10189,3,4
PUC_e545cdc86b35baf462ad04e5afe45651,3,4
PUC_e57b23531ee0943b71639d5f3ec400b7,3,4
PUC_e676c31dfc56a2697050a1646f5eb2e2,3,4
PUC_e76758cd4c08927535aa2f076bf3f4fa,3,4
PUC_e77aefb587d23c8a8de093a610a8c390,3,4
PUC_e78def53ae3bad1d05772042ea7dc928,3,4
PUC_e796e8092e64dff5b72d4ab82aa10747,3,4
PUC_e7beac9af2d4735b456c4f01ebadbe05,3,4
PUC_e80b90dcce2150ef645955f098b31976,3,4
PUC_e9896592d2d18d3490c4a151f4cb84c8,3,4
PUC_e9d66f7b47283f4a9c5d3dcf40996dfb,3,4
PUC_ea3232736d304d3905762a079cb7cefd,3,4
PUC_ea67cc1d9faa1dcc19f94c65a728e703,3,4
PUC_eadaed9e5b289a84b3b7f5427aeca809,3,4
PUC_eb28da9227e7f583b8a795bb3e420328,3,4
PUC_ebc8c5f59dd8c62ef3b3c36750cde4cb,3,4
PUC_edfada2b9a2fb05e96f13d541e8635d9,3,4
PUC_efcfe7215d1d9698952fe964193f3c46,3,4
PUC_f0e1ca3f2303a70335d4bdea615024f4,3,4
PUC_f1476ecc7d537eb32b53ab24ee19b685,3,4
PUC_f1dd89de7e29976bf3a14bd5366b2531,1,4
PUC_f219d0375cb03559e6f88e42f958baa3,3,4
PUC_f50a3a03c4a3881569ed234e25d62089,3,4
PUC_f621ff8165890f94317084ebfcc4a7fd,3,4
PUC_f66351ed88d19fc070b348829fd1268d,3,4
PUC_f6f618de6edc0a37e1c179c03485643d,3,4
PUC_f72243e05de917156322f2457bdb5d69,3,4
PUC_f811372e859770ea6bccf08ae9f5660a,3,4
PUC_f903e4b2d2f12949c9b674a033773e88,3,4
PUC_fa776b4900e3e0b36102f72b8ac543dc,3,4
PUC_fae5527ba747b1235aa90599bb7a67af,1,4
PUC_fb535fa01a3224c2aa8a8e51a06f14c9,3,4
PUC_fbb6a6850910eeb105f6679fd31adfe4,1,4
PUC_fc59773236d887a5b20d3018342e2d31,3,4
PUC_fd1470491c4508f3bff075934d0a50e3,3,4
PUC_fd2636b3f97552841822e4627dade565,3,4
PUC_fdd6f3d569fa16fe8df50db2ed7c0813,3,4
PUC_fe1d249c265b77c9075a75d1f10ffe80,3,4
PUC_fe364ef374e506f66d3d516569161bdc,3,4
PUC_fe56dc365bbea05cd4ea356c22a5af21,3,4
PUC_fed4866c9f73861cb11370f6fed01994,3,4
PUC_ff1ab392d24896e8f62a5140e8101c4f,3,4
Repo_ANID_0221f747b882c6695365f644ef648780,1,4
Repo_ANID_04a0aeeb0af268adef0602ea26657b9b,3,4
Repo_ANID_057a759165a94ef2122b730ac79c9d3c,1,4
Repo_ANID_067e84057a07336b41111851fa6fed9b,3,4
Repo_ANID_07fbe72a130ec9ddc2a42a3ebfe7de2a,3,4
Repo_ANID_0816276d8ab255a4082f39a1e7a62b37,3,4
Repo_ANID_0a16ec759f090c0a2427b61384fd1525,3,4
Repo_ANID_0ab6e875974cf5d74e8aa948e8966e30,3,4
Repo_ANID_0b74f3540ca99a2712b18f930b06ee40,3,4
Repo_ANID_0cc4422636930f34a431478d2ae2888d,3,4
Repo_ANID_0d49e6f2edd5be3fb8c2b448970f5a7b,3,4
Repo_ANID_0fb6b2a093c85ae29922c1a0da46f321,3,4
Repo_ANID_154eb8f8e0cb156a9cde9eea57417542,3,4
Repo_ANID_15ac63522915576cce90edf9f4f66ad2,3,4
Repo_ANID_16bd44c4b0aa044ec0b1f3f9131c7dfa,3,4
Repo_ANID_16d997d559b69e57852a15398248f391,3,4
Repo_ANID_173bfb2b35d1f53eb93aaabb3d4d951d,3,4
Repo_ANID_17efc5d056f058b6854ee83f656815f1,3,4
Repo_ANID_18eb23d7bb304a1be0ff67dbf83e32ce,3,4
Repo_ANID_1a4e664b36d6f7fe6589ab79fa71693c,3,4
Repo_ANID_1b5f1cc4b2c363e0ba4ca63e6d5458f3,3,4
Repo_ANID_1c58afe426b77be4ace37af62549ab87,3,4
Repo_ANID_1caa89829afb7837f150b8271edd0810,3,4
Repo_ANID_1e8b856b0a79336abdffa8df3e3cfecf,3,4
Repo_ANID_20b08fe99d5e2494df02340b8c99f9b7,3,4
Repo_ANID_2112cfc02bad959eb6b7ead82f693e88,3,4
Repo_ANID_22642329e7cf02ce7018f61bf05b2d14,3,4
Repo_ANID_24521ec851255956e17b237187171e0a,3,4
Repo_ANID_2a2c4c04148473d110a2a26be0f6a5a0,3,4
Repo_ANID_2e7d83473e220906344ab14c5a7b987d,3,4
Repo_ANID_2f773a3c862c3b9726deef73c58bf21a,3,4
Repo_ANID_3321088d04fbcaf9753bca539723cc5b,3,4
Repo_ANID_3321e34c10c5c6c0de38b44d5b21c395,3,4
Repo_ANID_3473e7811f86387260d620dfe6d40278,3,4
Repo_ANID_35c8d7612b8eb141a46bd16f1c27583f,3,4
Repo_ANID_35d186289bbc5e2c7c1a436780f39aae,3,4
Repo_ANID_364d35a35df68c248dc8b79e8dfe9434,3,4
Repo_ANID_371243fcfd5de56936b856367fb921c2,3,4
Repo_ANID_3897c95ec47ae1d59273d271e43bc9d8,3,4
Repo_ANID_3b12d1813d9c2b004074a126f0e1b6e1,3,4
Repo_ANID_3b5f4624fca928a5ada7f2eaa2fe508a,3,4
Repo_ANID_3db2eaeae6b085572cdbbc8237bf4c54,3,4
Repo_ANID_3e81aa7702935cb5fc27b601aa7a1efd,3,4
Repo_ANID_3e913bec028b7f9da478e71a3cef99f1,3,4
Repo_ANID_3eece70479076d855d69aeb3852bb4f2,3,4
Repo_ANID_3f47a2c3708ec2c4abc1263e280a3655,3,4
Repo_ANID_3f86b6a09d591cfa45e92ad2a68f5edf,3,4
Repo_ANID_41076f6dc6c673c65790e84e9c7eb8e5,3,4
Repo_ANID_4585f133c4851cf92ba475036259599e,3,4
Repo_ANID_45ca4e17e1f8b44617040868809d2394,3,4
Repo_ANID_48c5aa4e9e4c845b9f983b77146234c0,3,4
Repo_ANID_49249a1d975e1aeb38d8e7397ea3207e,3,4
Repo_ANID_4997ef98e623050ea8f67c5cb835b67a,3,4
Repo_ANID_49b63a64ad4d873eeaee16665f804090,3,4
Repo_ANID_4b908f4636db9b48b6d3fa0d8525eb96,3,4
Repo_ANID_50ac9138fdd378a4bf8bb1c117da3aa0,3,4
Repo_ANID_535846a8d4e38e294deb04ca40c19738,3,4
Repo_ANID_53c398deb76e86a79bc7b0ab82bf86ae,3,4
Repo_ANID_55dce46d87d43f831737e9a648549eb2,3,4
Repo_ANID_56a8fc54703a00f026793f2a1bd6a345,3,4
Repo_ANID_5833097a3c7c962c936faaef36cf0227,1,4
Repo_ANID_58e29a03f66904030a8fe05fcd054510,3,4
Repo_ANID_598cf0ff6b04995ae66a7e18fe8714f7,3,4
Repo_ANID_5a10542a56e8ed272ac48cacec805077,3,4
Repo_ANID_5bb185f24fe79be6dc25693d63fdbf74,3,4
Repo_ANID_5bf078ee62ccb4323674ab653dd9de0b,3,4
Repo_ANID_618ece0b103090750470713c2b13544d,3,4
Repo_ANID_63d0b0a8930ef947b2723a2780847e1b,3,4
Repo_ANID_64273d30102e1761e6a5592294831eca,3,4
Repo_ANID_64d0ae0120f9629565338a3407587100,3,4
Repo_ANID_67d181538a75575194db2c8f961a5593,3,4
Repo_ANID_6a522bacd905e4a6e29ced6cd93626bd,3,4
Repo_ANID_6cd9814a6d985f6d34b6287e064fbfef,3,4
Repo_ANID_6d8cc8ae2a6414e699b5d9f1ad0372c9,3,4
Repo_ANID_6ebc5a29c0b014f4414f6a8e87490aa1,3,4
Repo_ANID_6fe6e52c5e1cadd209ea373d31f654d8,3,4
Repo_ANID_707e132ac2afb9dfe1a0927ab713703c,3,4
Repo_ANID_71374736ba0bcb857869ef951b3c2af1,3,4
Repo_ANID_71f53bd049325549318ee34b7c517049,3,4
Repo_ANID_7288f6ddbcb48894d508550d514aeaf4,3,4
Repo_ANID_74a5c0491afd28d03c030dda35c18f41,3,4
Repo_ANID_74ff2db01a5bfa5095bbaf48480e2f78,3,4
Repo_ANID_773a1ae20c35328fdf20c36fd60ed9dd,3,4
Repo_ANID_7754cff5b201844317d056d526053ff4,3,4
Repo_ANID_7896f43a0e6026bba0a6b6f395597616,3,4
Repo_ANID_7d56354e88c43aad21ddaee656fd0e82,3,4
Repo_ANID_7e82871fe855673f2473fc06fd967c8f,3,4
Repo_ANID_7f95f6217963777324e27029a1c2b5be,3,4
Repo_ANID_8111060efa0bd22136c8e4d339626cd5,3,4
Repo_ANID_88b85d0752f619b2a80ae9c0b2a7e842,1,4
Repo_ANID_8a120ba66a5f3bfe075b4c60b5e8b385,3,4
Repo_ANID_8e0ab3166881a7068bb086fe9d072b54,3,4
Repo_ANID_8edc95ed32eb16e168737af585e043da,3,4
Repo_ANID_903e3499ec80e9740a9ea4a75c099bd7,3,4
Repo_ANID_91f75e73a0b0df5ef17e0f799eddde12,3,4
Repo_ANID_9357f4e447b769ff695eb0cb68b1b530,3,4
Repo_ANID_93afde0a6446660c132426a8b542816d,3,4
Repo_ANID_96362598df073994cae67697daac85a8,3,4
Repo_ANID_9865b65cd0677429eac551a35a21b444,3,4
Repo_ANID_99b7a2d5cac89f75458d6430889f7ee8,3,4
Repo_ANID_9ad227fb69067a6943425ac6a1ed6a20,3,4
Repo_ANID_9b283ce9fc87e2971bae71c9d8f30b9b,1,4
Repo_ANID_9b992296c1065dd62a00e991a1712647,3,4
Repo_ANID_9bae63a5cea9c86e87ffe4ff0b1457c8,3,4
Repo_ANID_9c4bff5207a80ec92449ef1ec888c566,3,4
Repo_ANID_9cb24b6424d9055e1aa5d64f4e10204a,3,4
Repo_ANID_9db995c855327ee528bdf0895aa96a90,3,4
Repo_ANID_a56e9f16a08e57cdd8a1d64d6d16ed15,3,4
Repo_ANID_a827edff62e572c481456eb94c0d3dc2,3,4
Repo_ANID_ac57676812348ef9256fc6e4065941c0,3,4
Repo_ANID_ad5a1d765c43e5001d1e264210b0abd5,3,4
Repo_ANID_ae34b68104b45eb4e257b248d6fbfaf9,3,4
Repo_ANID_ae7224ef273090542c14f1cdc795a5ca,3,4
Repo_ANID_af107df213fd506db8175a9748e50b42,3,4
Repo_ANID_af4d729b2321e66649fe7b969a8d8689,3,4
Repo_ANID_b0ad3dd86bf5bfa4642fbedec6a11cec,3,4
Repo_ANID_b16d382a7ee230a95336a30651d4f11d,3,4
Repo_ANID_b23243e0bd90b2643760e3be60fa13bd,3,4
Repo_ANID_b33b5600fdecbaa697bf9125a5546dc0,3,4
Repo_ANID_b4b1dc2678c25ccb0741d0ec5187aad1,3,4
Repo_ANID_b57cc923028287f3aa1eeb451388625b,3,4
Repo_ANID_b7686188cd090fb24c6614ec6743a6c0,3,4
Repo_ANID_b7aabe024018d836292bb4876bfc8d24,1,4
Repo_ANID_b7b16642f9b3fb6096d0cf9e03483dcf,3,4
Repo_ANID_c0fabad653f281b5e34049fbdd985e17,3,4
Repo_ANID_c2e1bc1b466f8445811b0b9424c5f540,3,4
Repo_ANID_c313745d647faa3630fe22f8081944f2,3,4
Repo_ANID_c49186239c18ccc08d81353958bffd98,3,4
Repo_ANID_c5d519f841a26bcf02019e473fe325e5,3,4
Repo_ANID_c671e08fb96cd9280af55e9f3308e071,3,4
Repo_ANID_c7460d70bd731e65c469b3fda07043e8,3,4
Repo_ANID_c8ed21db34568a39d71ff543d8dead34,3,4
Repo_ANID_c931ba2caa02c68488a3c3738ecd21ed,3,4
Repo_ANID_ca97c3f411ff84645614825c078d99ed,3,4
Repo_ANID_cb284f7a3fb6889a979c0ff2b00a0144,3,4
Repo_ANID_cdc8235dcf637dee4efaa361c481d1b8,3,4
Repo_ANID_cef53cf0c0490e7b5c9bb272b1498dbb,3,4
Repo_ANID_d033793bc6471542a13058d2c133413d,3,4
Repo_ANID_d0cd20eb33e2e000c7d08ceb0e96edde,3,4
Repo_ANID_d1667ba245f36e4f37b28f65aa5c90eb,1,4
Repo_ANID_d268d71ac33cabae02b27dc0d45e9448,3,4
Repo_ANID_d3d1838f5c0498746c4787cfcb820eda,3,4
Repo_ANID_d86fb5dcea4fc87952e16d0ae3407afc,3,4
Repo_ANID_d87c52e3d506ee4ad401b5734522ee94,3,4
Repo_ANID_dbb5556b379b0c52ff903f35f6a6d74f,3,4
Repo_ANID_dc19f87d667f68e7a1fb065c4ceda91a,3,4
Repo_ANID_dca92318de6bfc472f4b924c686d78d6,3,4
Repo_ANID_dd331c2e2f6970adc6a19583a054bd9f,3,4
Repo_ANID_deea3fa7931fabb3a79e8d482f6ab8f9,3,4
Repo_ANID_e122ad33b04aad8fb10c574a79a75f0e,3,4
Repo_ANID_e35042fc7e7c69d53bb7b681c5d4d9aa,3,4
Repo_ANID_e555ad9718adedb46f3256ebf08c7659,3,4
Repo_ANID_e5673dce4302456416892fd65337a1ea,3,4
Repo_ANID_eb32c42e3aed6796fed8d968c401f199,3,4
Repo_ANID_ef31a1fbbf8c4b38e9c414dbd9d49ec5,3,4
Repo_ANID_f01bae441036e77e072ff05eea3dfbc2,3,4
Repo_ANID_f0b90c964935c573e9f9ec88b2faa988,3,4
Repo_ANID_f0e15d953229a6dfd465ca8940297988,3,4
Repo_ANID_f147829df58624d7112dc0f3cd247dea,3,4
Repo_ANID_f369c16518fc43c040be2820e5957fd3,3,4
Repo_ANID_f49b89a8a04a1636d1fdd6c994f8ea86,3,4
Repo_ANID_f6a6e538d8e01db26771aef04d44ee83,3,4
Repo_ANID_f6a978d7507344dae8f3022a2e4ebb27,3,4
Repo_ANID_fddf9de774d17a1155b79bfde3b0cae5,3,4
Repo_ANID_fee92aba9bcdf33758e61009ce1164fd,3,4
Repo_ANID_fff46822ebe9346a3f0b7c17c2dadb33,3,4
SCIELO_003a2d777be44a2dd374aec6faa6a8c5,3,4
SCIELO_0070d3bbd1597aef0414fae0960ca92a,1,4
SCIELO_014b9f0fe025d72fd3ca503db7fd03fa,1,4
SCIELO_0308cbb85df63183ec7cb911ace2056e,1,4
SCIELO_04b96c6a32abe8873d5ab7b46a2b8416,1,4
SCIELO_055577a3eacc6d1ea7ba9a4ee9e5c9f6,1,4
SCIELO_0698641eab702ceae5ae35b325b9198d,3,4
SCIELO_06f8a79d18932c1c6fbc7468944ac8f4,3,4
SCIELO_0706cc65c4a0365a18e1dce89666bb06,1,4
SCIELO_070a002c5259e1b289b27762321afdc8,3,4
SCIELO_072426afed62245c6fac9e4850ae17ea,1,4
SCIELO_07b8c8927b704aa4c101c35eb23440a4,1,4
SCIELO_08184425bb29d1e9b38c72dc43c3b4c8,3,4
SCIELO_08f1ab6d6da9eb3ba57ad2a2c7256d1a,3,4
SCIELO_0a0f2299333ed57227b5d57412b2cd1b,1,4
SCIELO_0a4d81d0560e5289ee2d1b7d279e337d,3,4
SCIELO_0a8d232aaa249d7566d977290ab23cbf,1,4
SCIELO_0ac82ccec15ed794adaa84a4639481b8,1,4
SCIELO_0c120da4214f525b34fd63ada13f944c,3,4
SCIELO_0dd5ef9977e90a57299ecfc5a1e11512,1,4
SCIELO_0e57c28d7025bdd77eca34c3d407832c,3,4
SCIELO_0e5cd2b81303cfcb5e77b171bb8de3ee,3,4
SCIELO_0f1541072098bb0ecd46c865daa8c200,3,4
SCIELO_0f3ca612dfbc1a77eda988e48c361930,1,4
SCIELO_101156d55b0c946d5dac3aa488dabbbf,1,4
SCIELO_1099c67a8e7bfae8e09e860c508ef556,3,4
SCIELO_10fe83a7a257cfee5942e635e7a24ce9,3,4
SCIELO_12a8f3810a643f497e62f05b2cfd0117,1,4
SCIELO_12be0be397e89ee1d868926cb3108271,1,4
SCIELO_13f6f90b6d517357bc94220fa5633ffb,3,4
SCIELO_148abcc1679bef9347a596a96db1b5b9,1,4
SCIELO_168e58caf3c8b049810b4a53381eb89e,1,4
SCIELO_193296c8de032edf642bf84bb662f5d5,3,4
SCIELO_197b02aaa2705e6486c2720ec8e7c130,1,4
SCIELO_198b35e3c878d4be1e4db5bd10faa9d0,3,4
SCIELO_19c764abda5b69b90ee3727b77c3850d,1,4
SCIELO_1a4d6892bc35166d3aefb91019c41813,3,4
SCIELO_1a651e0eda30aadfd879d98dedc8043f,1,4
SCIELO_1abf18af5c55d964a62183af180d49b9,3,4
SCIELO_1b1f8b9fa6f732984c14a21c1c4b0f25,1,4
SCIELO_1c57d3f11131fdf701cfb6cdd977e974,1,4
SCIELO_1da6eeb3f4cefd1984ebe3dc9aef6b2b,3,4
SCIELO_1dc53a906939e65310064cc317285af0,3,4
SCIELO_1f150e0d31de66e665b9f5951d00d34f,1,4
SCIELO_1f7298052a30e26d2afb015201e8797f,3,4
SCIELO_2024a543cfd189cde0b45bf4829b9986,1,4
SCIELO_20697fdcde09b906ae4fbd02eb5a4d99,3,4
SCIELO_20d46f3e9db52c7397d5374d2ec861a8,3,4
SCIELO_2131bbcf62f36a15bd961ae4a1b28ee3,1,4
SCIELO_215f673831fa89f6ee3a395b789bf3b2,1,4
SCIELO_217220edbc23094271f08af53c947d42,3,4
SCIELO_21856f8bdbbbea93fe14e17562931a53,1,4
SCIELO_2234581497605931e2c2e569ce76e650,3,4
SCIELO_23d0ab9e6d5e42f2030c4e4bcd731576,3,4
SCIELO_2470cb9816fb85c98b56bcd5791c0b8b,3,4
SCIELO_2493b94fc98965e7a62dd1d44afbb47c,1,4
SCIELO_2494f3b0e27f8b41279f8c2592b52f12,3,4
SCIELO_255a58f267d738dc0991b265ce49bf02,3,4
SCIELO_255c93e9b2214015211d05c2da180291,3,4
SCIELO_257003d3a392e1514fca2d4ced6794ad,1,4
SCIELO_26afd46cd9aa8c1dbdd31e78e4360518,3,4
SCIELO_27b1fc92a5fb97921982603079a56eb7,1,4
SCIELO_286ceb011cce7a934863d9194d816ace,3,4
SCIELO_2985b4101c43cadae3938a59182963c6,1,4
SCIELO_29df499046a3477b128fe44c94a3cb52,1,4
SCIELO_29eaf327d48ac884331e2045a8e619b7,3,4
SCIELO_2b02512ef56a877a570305a7124cb8d7,1,4
SCIELO_2b27009464cf25891ba60d22badd57c8,1,4
SCIELO_2b36e31cc0aff95dc03234b9b2d7b7dc,3,4
SCIELO_2c09d2914a3ad97ca3b87aa7efe93ae4,3,4
SCIELO_2c5e2f979ea319748cdc7d340cd54b2f,1,4
SCIELO_2dfd5b8c829a16dfc3ef04086b7d3615,3,4
SCIELO_2e0f6f8fe305e17c48d1f1ba206cc699,1,4
SCIELO_2ea784b98d8458e119c2d1b34837ceed,1,4
SCIELO_2ec2d7afdbee45b3849e172a81ed07d3,3,4
SCIELO_2f1229b15364ec88a6161762403b7446,1,4
SCIELO_2f6c283ea6ef60578a4466ad05c42838,1,4
SCIELO_2fc65d3ee5f8a68c31ca46bb6fc718c8,3,4
SCIELO_303bfeb1e412e13cf66100c9129dd3d6,3,4
SCIELO_313b21bd550b631f85d3686a9111a871,3,4
SCIELO_31c4464bcf2f509371d65c4188f622ab,3,4
SCIELO_324f45d012c611fbdbad415640d6c9e1,1,4
SCIELO_328de006fdf2eeb778b10e3b6cf9ac1d,3,4
SCIELO_32c4342f92d0741d9355a77810a3b7ac,1,4
SCIELO_3519291c8342c0b150f8dfef43610b4f,3,4
SCIELO_35dbad6256a9fa01efb927fa698ed4ba,1,4
SCIELO_36005bf9c934b18cbff709e103eaf236,1,4
SCIELO_366b75c540423836800fa3ff5f5a2c75,1,4
SCIELO_3764774b20f82485a00919169c10ed1c,3,4
SCIELO_37aaf7b91d1e8ff4022f9c467fa0371f,1,4
SCIELO_3902f7838c85a292740695ba10aa534e,1,4
SCIELO_3933a89060ff36715375f0cf540f476f,3,4
SCIELO_394c95cb0f130231da8a6450b5ccfb1a,3,4
SCIELO_39725c85c5b2914f10b080588219f37c,1,4
SCIELO_3a136a832d8b6bd7b4e22afe942e564a,1,4
SCIELO_3a377dd3a20ee6b6922cdfae52132204,1,4
SCIELO_3a934fd52244e92427482d9e1224f648,1,4
SCIELO_3a97576e6b51903c921cfcc03c9de10d,1,4
SCIELO_3c12e2ab3fe2c3a84a5d5162dd0c0939,1,4
SCIELO_3c32b5e815039a9710ece331cc76e5b0,1,4
SCIELO_3c61b2e419a8423e67e76ba3d4c25a97,3,4
SCIELO_3c8b4476421a808f4249e47003b97469,3,4
SCIELO_3d158288d531433c38fa375ef36cd68d,1,4
SCIELO_3d94c630d2707173ba53f727038392a0,1,4
SCIELO_3df8b193fd2203061f62a920af0cb279,3,4
SCIELO_3e16d9c183670a2b220eb640401b5b4d,1,4
SCIELO_3e56366e1e1f5cf6b542f9174048b1ce,1,4
SCIELO_3eeac1e2afbd782b86f328dec7bf8388,3,4
SCIELO_3f4ddf67a4168eec7ac37724ec2a3817,1,4
SCIELO_3fa679c9f52c6c588a5c409fae296331,1,4
SCIELO_404b9b26d95127c6b113fe386d356d86,3,4
SCIELO_4078cb9eb469e46bf1814b16025c3345,1,4
SCIELO_4159843d665f3912f7627fb474a290f1,3,4
SCIELO_42e6b9af896cb92694bdded1ab778eee,1,4
SCIELO_42fb4d3deb6cf1d48aa4305f7be9945e,3,4
SCIELO_43f600f1aa2a8729550e2eca973bf679,1,4
SCIELO_447a2ff8785f906fc8a1aa90729d2a9a,3,4
SCIELO_464e00b2539c8be4cd9c72df63ef274b,1,4
SCIELO_478f9672e4d8fabf072c84095bf1a4c0,1,4
SCIELO_47aa40d10896e3b2e6b3c9778bc98d42,1,4
SCIELO_47ba4b43e9720283286c291b343670bd,1,4
SCIELO_48476a21aabf309823b0d8e45f9dfffc,3,4
SCIELO_48e527dc77dd878c8e948bce0b611a97,3,4
SCIELO_49385eaf14b277cc7eaab21f56a3143c,3,4
SCIELO_49563d30775f2af8e6c80636254e05e6,3,4
SCIELO_49874042082ba6b5b3a1d7b608367c08,3,4
SCIELO_4a7fb8f9a1a7b3e1fe0e4df937b0f76b,3,4
SCIELO_4afb7ac81235027f8b1b5991d628c26a,3,4
SCIELO_4b5e123669f85e7636fb8590dad455dc,3,4
SCIELO_4bad92b31a4235a54f840aa9d8fca8c2,3,4
SCIELO_4bbe0e9b90562bbf0c1c074d046ca838,1,4
SCIELO_4c904d42d43b0760fc57a374a6a94e6a,1,4
SCIELO_4ca4c8e246448d2e6bd4bbf162da500c,1,4
SCIELO_4e3cc7b8ef458901e0c49d1126d799a1,1,4
SCIELO_4fa014c1c6b024605aab7a3bb2ecf326,3,4
SCIELO_502152337506d8f96d89d5d789a0b519,3,4
SCIELO_52ddc4002c1bc34465bb0a3d98b21a54,3,4
SCIELO_532231dddb6744e17afa60f65299e110,3,4
SCIELO_54a901c2464125c633e0e9f0f8ea3b20,1,4
